numero_de_cliente,probabilidad,predict
698013750,0.97012484,1
254907010,0.9666432,1
1348083332,0.96605635,1
1458151719,0.9646295,1
1358812005,0.96436834,1
345764726,0.9640802,1
1135779596,0.9605964,1
1382882160,0.96019,1
786630854,0.95958817,1
1233370816,0.9594248,1
1224868836,0.9576033,1
1152785170,0.9571719,1
985463211,0.95678264,1
1327182802,0.956705,1
1053489572,0.95557135,1
1070067212,0.95283616,1
1488905496,0.95209074,1
990609528,0.94742525,1
1216464499,0.9460977,1
1113865895,0.9454697,1
640659315,0.9454093,1
796511591,0.94449484,1
1323098521,0.9436208,1
894415665,0.9430151,1
661551749,0.94187295,1
706621333,0.94072515,1
259309251,0.9401809,1
1127869052,0.940122,1
973594039,0.93782485,1
777470119,0.9376825,1
608525679,0.93553114,1
1198560681,0.93249524,1
961886397,0.931831,1
808609243,0.9317897,1
1112973262,0.93078804,1
892102199,0.9294367,1
864867586,0.9292037,1
902482861,0.92906445,1
1547273547,0.9286879,1
552491803,0.9283222,1
1000849728,0.92816925,1
258808387,0.92788774,1
653678763,0.92761755,1
311680734,0.9275662,1
889464941,0.9256651,1
1250169634,0.9253084,1
604559032,0.92459834,1
687052369,0.9244256,1
888232760,0.923216,1
456161423,0.9219639,1
823297125,0.92106664,1
1356773835,0.92076457,1
1463106088,0.91893274,1
1113578268,0.91826457,1
1198503149,0.91826046,1
273908670,0.9176054,1
992045390,0.917453,1
1202349394,0.9174401,1
478620847,0.9174344,1
781851942,0.91660583,1
1201785516,0.9165212,1
519484867,0.9162776,1
1235133605,0.9153312,1
1006693084,0.91506064,1
690003736,0.9142291,1
320600734,0.9128622,1
744058434,0.91264504,1
845233653,0.9125312,1
306285953,0.91199553,1
571851534,0.91147345,1
334778486,0.90894926,1
1062593134,0.9071196,1
1192098835,0.9070571,1
563717249,0.90672266,1
1243596721,0.9065474,1
998205972,0.90544575,1
817861209,0.90539324,1
1223440770,0.90494186,1
901895430,0.9044002,1
349336325,0.90321505,1
280104990,0.90315276,1
1000685202,0.9023468,1
278472295,0.90203744,1
654154538,0.90140116,1
1044843484,0.89974755,1
721189607,0.8997251,1
721783084,0.8985836,1
994389411,0.89803827,1
584174379,0.8975816,1
279850258,0.896839,1
270699224,0.89670116,1
1469808379,0.89656305,1
620115832,0.8964346,1
710322376,0.89554894,1
1472402469,0.8937334,1
658350101,0.89365846,1
1222748992,0.89247,1
585683751,0.8909668,1
560770554,0.8894731,1
934566173,0.88886356,1
1161230412,0.8881852,1
679809112,0.8878395,1
1010399747,0.8877741,1
830774260,0.887732,1
1169057309,0.8876213,1
960841355,0.88707006,1
1049679792,0.884507,1
755448774,0.884082,1
355539870,0.8832946,1
1000163117,0.8831725,1
457966219,0.88279164,1
783944510,0.8823773,1
839427641,0.88223857,1
1024450309,0.8816698,1
777072082,0.8814456,1
638441239,0.8811981,1
438065957,0.880968,1
465680374,0.8799454,1
559271250,0.87852466,1
341405363,0.87831295,1
1168266999,0.87817657,1
566422987,0.87719375,1
332068803,0.87664396,1
636828527,0.87631065,1
563797027,0.8762081,1
266616403,0.8761196,1
1231095199,0.87586004,1
517465374,0.87566626,1
282315406,0.8753339,1
495191407,0.87532216,1
959344895,0.87505513,1
1223131931,0.8744124,1
469710181,0.8739521,1
1094942851,0.8735566,1
273019180,0.8735092,1
650007395,0.8720914,1
614558130,0.87205493,1
995661549,0.87195176,1
1179923514,0.87162656,1
1440838176,0.87142944,1
889981843,0.87114364,1
1131555954,0.87104845,1
330724102,0.8703739,1
603728389,0.8700506,1
464422087,0.86951894,1
477328581,0.86910135,1
894719337,0.8686449,1
1089552153,0.8682392,1
1168793901,0.8681161,1
1211026763,0.8677745,1
349489989,0.86735934,1
1236309706,0.8673523,1
1249442553,0.8668289,1
315375723,0.8655688,1
787353922,0.865137,1
274914992,0.8643349,1
306652778,0.86388814,1
439390973,0.863877,1
840928986,0.8636716,1
635099205,0.86277544,1
1234207214,0.862467,1
596633902,0.86245376,1
559810030,0.86130744,1
1198583004,0.8611183,1
1489729137,0.8607664,1
1526510558,0.86024505,1
576147302,0.860119,1
681912551,0.8600992,1
662068292,0.85934144,1
1199448353,0.8589988,1
334868034,0.85681504,1
1325996283,0.8565815,1
296733526,0.8564764,1
1092620488,0.85527325,1
799055655,0.8552704,1
615199959,0.8548826,1
809215633,0.8546319,1
1215010037,0.8543662,1
273950532,0.8543415,1
951539074,0.854184,1
454549155,0.8541009,1
654555709,0.85384876,1
1179268995,0.8532983,1
779846086,0.85308516,1
488872935,0.8529048,1
901949760,0.85237646,1
842621263,0.8521738,1
1075552710,0.852019,1
353023962,0.8519804,1
983005783,0.85167754,1
1224089969,0.85106057,1
1129172992,0.8509552,1
957095162,0.850829,1
719356587,0.85076725,1
513476046,0.8507322,1
1301383539,0.8504597,1
715237805,0.8501881,1
908082049,0.8500625,1
755000054,0.84994143,1
1070520236,0.8495266,1
1291643042,0.84910786,1
1409886687,0.8489393,1
595687674,0.8484124,1
1112472330,0.8478857,1
289124393,0.84664935,1
1178430043,0.8454982,1
533361355,0.84522897,1
825106148,0.84515303,1
1462059365,0.84501827,1
1095641786,0.8446043,1
1330362572,0.8445026,1
1209658433,0.8444004,1
293245719,0.84438264,1
592537298,0.8442319,1
750510588,0.8439272,1
352906984,0.84346855,1
1331153463,0.84316987,1
1318395168,0.84310806,1
961480196,0.8428625,1
1470697869,0.84259784,1
1469402972,0.8422772,1
928847010,0.84224284,1
1207471134,0.8421672,1
885898006,0.8419709,1
555521197,0.8419328,1
1332194712,0.8416465,1
1124826097,0.8415308,1
851521280,0.84109527,1
1317277778,0.8404358,1
1071064781,0.84024924,1
276343562,0.8396085,1
912704607,0.83936965,1
607897411,0.8392533,1
300318182,0.83884317,1
597643863,0.8382422,1
832508322,0.8380969,1
952783057,0.8380351,1
861519361,0.8379614,1
674915118,0.8377665,1
713605921,0.83745414,1
826130848,0.83728284,1
853067774,0.8368805,1
355159629,0.8367397,1
900939355,0.8366723,1
964454380,0.83640176,1
739086926,0.83637726,1
892527222,0.8363652,1
1332032090,0.83631957,1
804186438,0.8361107,1
1017565122,0.8356303,1
1081034126,0.8355025,1
1435505821,0.8351447,1
596528590,0.83509094,1
810725082,0.83409846,1
548156146,0.83403987,1
1326528214,0.8340317,1
1439545978,0.833941,1
1066094066,0.8337804,1
854247735,0.8336504,1
499999337,0.8335763,1
888250924,0.83349055,1
612018883,0.8332903,1
1227062693,0.83319885,1
462784371,0.8331953,1
846972966,0.8327756,1
1292054930,0.8327054,1
433702733,0.8324971,1
779012668,0.8323399,1
587486728,0.8322133,1
308198538,0.8319783,1
269980452,0.8318723,1
650904759,0.83176136,1
706379573,0.8316474,1
634386778,0.8311427,1
1318294749,0.83036774,1
284742202,0.8301264,1
874717632,0.8293892,1
571712968,0.8292996,1
715968097,0.8288948,1
886267597,0.8288657,1
879366655,0.8286933,1
1181883434,0.8284316,1
1327932710,0.8282628,1
827991946,0.8278307,1
1502389566,0.82758534,1
556117595,0.82757396,1
731111548,0.8273678,1
571173675,0.82716167,1
1320406352,0.82694995,1
1357857024,0.82692784,1
881186916,0.82646763,1
561575236,0.8264642,1
788745591,0.82599866,1
1435085248,0.82532704,1
1067464736,0.8251621,1
605252125,0.8250966,1
976745944,0.8242322,1
251404617,0.8242148,1
1224684326,0.8240477,1
796224332,0.8238734,1
626756500,0.823857,1
555973563,0.82383764,1
597060957,0.8237318,1
989471062,0.82357085,1
812986404,0.82351625,1
613282345,0.82328606,1
548494891,0.82298183,1
1063846237,0.822591,1
902266336,0.82246816,1
943673082,0.82216275,1
1339083989,0.8216777,1
348737160,0.8214153,1
1077262339,0.821304,1
586766069,0.82096195,1
908474185,0.8203195,1
904833807,0.82024735,1
1122340744,0.8201014,1
913911109,0.81949794,1
1163686892,0.81939507,1
573364408,0.81859463,1
853474633,0.818171,1
893273193,0.8179922,1
577689416,0.81765205,1
800143506,0.8176125,1
356662435,0.81747043,1
782979247,0.81746596,1
334023540,0.81711787,1
455630516,0.8169764,1
733488976,0.8169683,1
686530506,0.816383,1
677541223,0.8161909,1
1460168078,0.8158205,1
752048039,0.8157011,1
466558635,0.81567335,1
1098369838,0.8151859,1
777812144,0.81516206,1
597188362,0.8150853,1
432245359,0.8147047,1
620383766,0.8140987,1
778944410,0.8140229,1
606774623,0.81392825,1
688620743,0.81391335,1
547718219,0.81376,1
773525564,0.8135357,1
283272360,0.8135046,1
803563934,0.8127235,1
780530068,0.8126705,1
547065955,0.8125639,1
1227786786,0.81256163,1
458336545,0.8123835,1
661111193,0.8121729,1
904668700,0.81201756,1
998643975,0.8111539,1
899339334,0.8111407,1
1246638651,0.81066513,1
703907858,0.81053764,1
1442557062,0.81018305,1
799586784,0.8099165,1
1419629524,0.80984545,1
1321310206,0.80980414,1
729302670,0.80979526,1
752226126,0.8097142,1
643545404,0.80966264,1
1301499936,0.80932486,1
1060827347,0.8090843,1
938974247,0.8089968,1
845375062,0.808987,1
776857675,0.8087824,1
1211276542,0.8086128,1
258659326,0.80840045,1
554650733,0.80838,1
1210941076,0.808379,1
502653085,0.8080138,1
614999925,0.8079338,1
257555651,0.8078437,1
1451798310,0.8077003,1
877644703,0.8076248,1
457646218,0.807613,1
685885466,0.80761206,1
1303330334,0.8074748,1
765803467,0.80744857,1
1391269212,0.80735004,1
762935969,0.80727226,1
