numero_de_cliente,probabilidad,predict
1016783779,0.96313554,1
999655908,0.9469134,1
285480881,0.9375966,1
355859871,0.93704444,1
507653834,0.9351894,1
1038027871,0.932621,1
841876239,0.93043244,1
1459306077,0.9290376,1
332754467,0.9267581,1
1493825886,0.92648745,1
971108609,0.9228471,1
779012668,0.9221228,1
1237423372,0.9219481,1
1469402972,0.9195158,1
302346506,0.9181927,1
346202943,0.9174484,1
690072207,0.9173442,1
340674857,0.91521466,1
1122340744,0.9150783,1
999158844,0.9148261,1
1250287995,0.914017,1
1231971341,0.9135151,1
614269197,0.9068674,1
1052835642,0.9042808,1
334353609,0.9027651,1
719952686,0.9004146,1
957781338,0.89960194,1
679020843,0.898736,1
560499776,0.8969633,1
1200808878,0.8968423,1
825039709,0.89179677,1
356662435,0.8901332,1
1199345235,0.8885927,1
999567231,0.8847207,1
585608636,0.88332427,1
1327182802,0.88308144,1
1125770942,0.8824188,1
1156415991,0.8805968,1
889464941,0.880136,1
1456839179,0.87891686,1
1303652009,0.8787257,1
1332462945,0.87851924,1
776562687,0.8752759,1
1238491830,0.87474614,1
831739592,0.8742021,1
348375152,0.8726104,1
1005037853,0.87216127,1
464422087,0.87203866,1
314236318,0.8591239,1
1249442553,0.8584698,1
1213881716,0.8572321,1
1125158574,0.85645115,1
1582619617,0.8545586,1
1098486448,0.8528191,1
960841355,0.8484448,1
352906984,0.8479723,1
703907858,0.8463496,1
1454897491,0.84505844,1
479408826,0.8448242,1
779679442,0.84428614,1
496272333,0.84315616,1
321500216,0.8430478,1
1233370816,0.8419987,1
823107219,0.8418611,1
1027649404,0.8403551,1
901895430,0.83998954,1
1229634178,0.8388327,1
1222748992,0.8379077,1
1115105873,0.83761036,1
990418460,0.8354623,1
1127528923,0.8314803,1
508442325,0.8308109,1
878976935,0.830768,1
916274165,0.8300412,1
1083297421,0.8256793,1
1136719846,0.82540333,1
723680938,0.82532454,1
597392052,0.82491666,1
582110692,0.8220078,1
1440838176,0.821956,1
440298764,0.8219099,1
1351782779,0.82160026,1
469357652,0.821503,1
655087128,0.82098806,1
998643975,0.8207842,1
935575407,0.820371,1
355522005,0.8195213,1
946326608,0.8184371,1
447990093,0.81804836,1
579587346,0.81765383,1
985463211,0.81584215,1
