numero_de_cliente,probabilidad,predict
1348083332,0.95480263,1
698013750,0.9497779,1
1458151719,0.94261587,1
1152785170,0.93575954,1
786630854,0.9346036,1
1382882160,0.931672,1
254907010,0.92422134,1
1135779596,0.9234969,1
1053489572,0.91925305,1
1358812005,0.9162914,1
640659315,0.91467464,1
1488905496,0.9138422,1
345764726,0.91279,1
985463211,0.9098832,1
1327182802,0.90545243,1
1070067212,0.90424985,1
1224868836,0.90373516,1
1113865895,0.8986869,1
1356773835,0.8952812,1
889464941,0.89399016,1
706621333,0.8930856,1
1323098521,0.89299536,1
1547273547,0.8924678,1
894415665,0.8911618,1
1216464499,0.88919735,1
973594039,0.88910687,1
823297125,0.88809013,1
1198560681,0.88745975,1
1233370816,0.8863033,1
1250169634,0.88519937,1
608525679,0.88510865,1
781851942,0.88415164,1
990609528,0.88298494,1
864867586,0.88211095,1
519484867,0.877066,1
334778486,0.8759448,1
552491803,0.87502545,1
259309251,0.8723211,1
902482861,0.8703917,1
653678763,0.8692295,1
1000849728,0.8676113,1
777470119,0.864004,1
808609243,0.86155474,1
1198503149,0.86139315,1
961886397,0.8605242,1
687052369,0.86036956,1
1201785516,0.8601246,1
571851534,0.8597633,1
604559032,0.8596767,1
1112973262,0.8566252,1
690003736,0.8558918,1
721783084,0.853011,1
892102199,0.85217726,1
585683751,0.85182714,1
1127869052,0.85131276,1
1192098835,0.8508221,1
661551749,0.84923255,1
258808387,0.84480363,1
658350101,0.84464467,1
710322376,0.8441019,1
311680734,0.8439455,1
478620847,0.8410516,1
888232760,0.8394456,1
1062593134,0.8383713,1
1006693084,0.83420527,1
1161230412,0.8319128,1
1463106088,0.83031434,1
845233653,0.82894695,1
1113578268,0.8270544,1
744058434,0.8267986,1
654154538,0.8234661,1
278472295,0.822266,1
796511591,0.82106364,1
1202349394,0.8201442,1
721189607,0.81950873,1
1168266999,0.8103072,1
1235133605,0.80958396,1
1223440770,0.8083803,1
273908670,0.80640256,1
992045390,0.8040291,1
901895430,0.7995478,1
1000685202,0.7992244,1
755448774,0.7940606,1
355539870,0.7937733,1
1044843484,0.7914264,1
280104990,0.79052794,1
349489989,0.7874263,1
456161423,0.78715575,1
320600734,0.78585076,1
465680374,0.78574765,1
1231095199,0.78563094,1
559271250,0.7835809,1
1010399747,0.7834699,1
1469808379,0.7830492,1
1243596721,0.78159076,1
1169057309,0.78142095,1
279850258,0.7795191,1
306285953,0.7786615,1
817861209,0.7765821,1
330724102,0.7764506,1
1000163117,0.7748524,1
998205972,0.7722526,1
994389411,0.7685151,1
438065957,0.7650786,1
563717249,0.7648996,1
1131555954,0.7611395,1
1472402469,0.7608486,1
469710181,0.7571907,1
934566173,0.75568,1
1489729137,0.7540551,1
563797027,0.7515975,1
614558130,0.75033057,1
1223131931,0.75003076,1
635099205,0.74986947,1
273019180,0.7480613,1
960841355,0.74590766,1
1462059365,0.7457192,1
840928986,0.7416092,1
839427641,0.74160653,1
1179923514,0.7414667,1
1325996283,0.7410541,1
1049679792,0.74056995,1
439390973,0.73987937,1
995661549,0.7384507,1
270699224,0.7364408,1
1236309706,0.7353892,1
603728389,0.73507535,1
620115832,0.73467857,1
576147302,0.7340027,1
900939355,0.7330116,1
959344895,0.73156554,1
1112472330,0.7303653,1
454549155,0.72910285,1
457966219,0.72871673,1
951539074,0.7287122,1
713605921,0.7277568,1
560770554,0.72680235,1
488872935,0.7263527,1
1017565122,0.72491956,1
273950532,0.72454286,1
750510588,0.7244514,1
1357857024,0.7239495,1
282315406,0.7231362,1
1526510558,0.7216081,1
1024450309,0.7208246,1
679809112,0.7204476,1
901949760,0.7204441,1
1075552710,0.7190945,1
615199959,0.7169665,1
842621263,0.716101,1
1330362572,0.7158576,1
1318395168,0.7147373,1
1249442553,0.71383995,1
477328581,0.71368563,1
306652778,0.71351194,1
315375723,0.71250594,1
584174379,0.7124442,1
596633902,0.7110768,1
561575236,0.71041703,1
755000054,0.7103566,1
1089552153,0.709527,1
1198753500,0.70931685,1
1098369838,0.7091625,1
1234207214,0.70859087,1
674915118,0.7084888,1
845375062,0.708393,1
266616403,0.7076925,1
1301383539,0.7072652,1
559810030,0.70583576,1
964454380,0.7052163,1
779846086,0.7051565,1
787353922,0.7049375,1
799586784,0.70325625,1
517465374,0.7024359,1
577689416,0.7021114,1
607897411,0.70096177,1
1222748992,0.70080614,1
851521280,0.69967026,1
1318294749,0.69941694,1
1168793901,0.69938785,1
662068292,0.6986004,1
874717632,0.69746655,1
957095162,0.69642156,1
913911109,0.69608784,1
634386778,0.6957401,1
495191407,0.6954586,1
886267597,0.6946258,1
597392052,0.69383436,1
779012668,0.6932229,1
643545404,0.6925709,1
719356587,0.6920403,1
811646656,0.69193375,1
1199448353,0.6917384,1
1213251185,0.6912186,1
799055655,0.6911397,1
952783057,0.69078267,1
762935969,0.6904286,1
587486728,0.6902219,1
1435505821,0.6885587,1
1124826097,0.68852067,1
1213881716,0.6871052,1
777072082,0.6846172,1
571173675,0.6834507,1
349336325,0.68320215,1
1440838176,0.68305767,1
879366655,0.68270814,1
706379573,0.6823517,1
1198583004,0.6823388,1
983005783,0.68138015,1
1211026763,0.68086004,1
783944510,0.6802568,1
1227062693,0.6798411,1
809215633,0.6793704,1
1209658433,0.6792421,1
1224089969,0.67916757,1
1303330334,0.67884725,1
606774623,0.6784194,1
636828527,0.6783985,1
904833807,0.67775345,1
1238491830,0.67758954,1
356662435,0.67537224,1
889981843,0.67484295,1
825106148,0.67458314,1
533361355,0.6745096,1
1409886687,0.67432535,1
853067774,0.6740411,1
976745944,0.6738529,1
1062670658,0.67384,1
796224332,0.6728884,1
274914992,0.67260563,1
1095641786,0.6723938,1
1224684326,0.6720334,1
654555709,0.67132264,1
650007395,0.6713002,1
1470697869,0.6709447,1
555521197,0.6706603,1
464422087,0.67027825,1
1207471134,0.67020947,1
433702733,0.67002624,1
812986404,0.6697522,1
284742202,0.6688751,1
1070520236,0.66819566,1
856072002,0.6679863,1
777812144,0.66787344,1
353023962,0.6677631,1
894719337,0.66773987,1
928847010,0.66767704,1
554650733,0.667329,1
861519361,0.6665049,1
306838372,0.66641456,1
650904759,0.66566,1
341405363,0.66558605,1
846972966,0.6652811,1
348737160,0.66516733,1
830774260,0.66492575,1
959681813,0.664419,1
332068803,0.66117835,1
1077262339,0.6606057,1
840040589,0.6602164,1
1081034126,0.660198,1
1094942851,0.6600765,1
731111548,0.659883,1
885898006,0.65965617,1
300318182,0.65948075,1
513476046,0.65874875,1
1292054930,0.65847695,1
595687674,0.658293,1
1332194712,0.65740913,1
289124393,0.65661824,1
592537298,0.65652186,1
458336545,0.6549877,1
251404617,0.65487653,1
511379532,0.6543429,1
638441239,0.65244853,1
626756500,0.6523539,1
1205141623,0.6518665,1
854247735,0.65159416,1
881186916,0.651477,1
908082049,0.6510104,1
455630516,0.65093416,1
1215010037,0.6508595,1
1435085248,0.6502038,1
1332032090,0.64907336,1
1179268995,0.6489593,1
