numero_de_cliente,probabilidad,predict
1016783779,0.9735486,1
355859871,0.96247256,1
285480881,0.96005756,1
1459306077,0.9597796,1
1038027871,0.958012,1
841876239,0.9579092,1
507653834,0.9572323,1
971108609,0.9524248,1
332754467,0.9516352,1
779012668,0.9496223,1
690072207,0.94941807,1
1469402972,0.9490839,1
1231971341,0.9488829,1
1237423372,0.9484313,1
999655908,0.9476422,1
1493825886,0.94609433,1
302346506,0.9435633,1
999158844,0.9426514,1
1052835642,0.9417933,1
334353609,0.9414135,1
346202943,0.9413374,1
614269197,0.94037086,1
719952686,0.93758047,1
957781338,0.937194,1
1200808878,0.9370405,1
679020843,0.9368178,1
1250287995,0.93636334,1
1125770942,0.9358846,1
356662435,0.93516415,1
1122340744,0.9349793,1
1199345235,0.9332137,1
999567231,0.93303746,1
340674857,0.93192625,1
825039709,0.9302646,1
585608636,0.9274894,1
1156415991,0.92445195,1
1327182802,0.9223593,1
1456839179,0.92126465,1
560499776,0.9209753,1
831739592,0.9207797,1
321500216,0.9196436,1
1303652009,0.9175456,1
348375152,0.9174426,1
314236318,0.91618556,1
889464941,0.91583884,1
1249442553,0.91335905,1
823107219,0.913071,1
776562687,0.910666,1
1233370816,0.910467,1
1005037853,0.90923846,1
1238491830,0.9080261,1
1213881716,0.9071495,1
464422087,0.90663517,1
1454897491,0.90659475,1
1440838176,0.9057852,1
1027649404,0.90458095,1
1222748992,0.9044668,1
901895430,0.9036341,1
703907858,0.9030798,1
1229634178,0.90233487,1
878976935,0.9019925,1
1332462945,0.8999982,1
1582619617,0.8995549,1
469357652,0.89918184,1
352906984,0.8990549,1
479408826,0.8984702,1
960841355,0.8981434,1
1098486448,0.8973435,1
1136719846,0.8971383,1
597392052,0.8968228,1
998643975,0.8949372,1
496272333,0.89463603,1
659587021,0.89388293,1
916274165,0.8932384,1
1095899797,0.89287174,1
698013750,0.89264,1
636964898,0.89130515,1
850217049,0.8892363,1
779679442,0.88721544,1
306285953,0.88696,1
990418460,0.8868755,1
1125158574,0.88676196,1
582110692,0.88482267,1
1013406306,0.8826316,1
1083297421,0.88191164,1
1391269212,0.8800498,1
1071358676,0.8800176,1
966379219,0.87849414,1
985463211,0.87732965,1
473756828,0.87729585,1
1062991461,0.87655085,1
715432741,0.8763547,1
259309251,0.87619007,1
935575407,0.87618,1
249952495,0.87612855,1
585683751,0.87604725,1
655087128,0.87520283,1
1127528923,0.87519026,1
658350101,0.8744394,1
508442325,0.8735795,1
1351782779,0.87323964,1
731049200,0.87323064,1
723680938,0.8731596,1
1115105873,0.87278426,1
440298764,0.87238634,1
513773510,0.87192905,1
1332194712,0.8707272,1
358548333,0.87046814,1
484136978,0.8704158,1
946326608,0.87018406,1
355522005,0.86648005,1
275046043,0.86639726,1
934123798,0.8657228,1
462250979,0.8637101,1
1125932548,0.8629004,1
644362477,0.86244965,1
524867394,0.8621131,1
614615235,0.8601767,1
1253889577,0.85995996,1
1054965691,0.859649,1
1144780108,0.85866773,1
280104990,0.8583822,1
571851534,0.8580553,1
597674785,0.85586244,1
745487516,0.8553263,1
1051386142,0.8552963,1
432245359,0.8550795,1
569254088,0.8545922,1
1000685202,0.85342705,1
509057536,0.85336095,1
1346661987,0.85335654,1
771920658,0.85294664,1
1234207214,0.8526784,1
447990093,0.8526225,1
892102199,0.852483,1
973186813,0.8520945,1
460817670,0.85190666,1
894719337,0.850839,1
579587346,0.8507973,1
1339359438,0.8507819,1
278188904,0.8500776,1
452460225,0.8499646,1
