numero_de_cliente,probabilidad,predict
1016783779,0.95244426,1
1038027871,0.9330467,1
841876239,0.91703475,1
1459306077,0.9167579,1
1469402972,0.91301286,1
507653834,0.91207314,1
971108609,0.9089266,1
285480881,0.9075639,1
779012668,0.9066429,1
999158844,0.904249,1
999567231,0.90183467,1
1122340744,0.89797616,1
679020843,0.89577836,1
355859871,0.8935391,1
332754467,0.8920391,1
1237423372,0.890228,1
1231971341,0.88534725,1
957781338,0.88304013,1
1250287995,0.88212574,1
1327182802,0.8813769,1
356662435,0.8809617,1
889464941,0.88006115,1
1493825886,0.87992,1
302346506,0.87925905,1
719952686,0.87480193,1
1052835642,0.8714396,1
560499776,0.87092817,1
999655908,0.87004536,1
690072207,0.8677722,1
825039709,0.8611543,1
1200808878,0.85979664,1
1332462945,0.85512155,1
614269197,0.8475417,1
352906984,0.8428648,1
1125770942,0.84253865,1
1199345235,0.83954394,1
334353609,0.8364489,1
1156415991,0.83291626,1
348375152,0.8325613,1
1005037853,0.8286875,1
1238491830,0.8275455,1
340674857,0.82715696,1
346202943,0.8257729,1
1213881716,0.8257237,1
597392052,0.8242155,1
585683751,0.82158905,1
901895430,0.8199955,1
314236318,0.8167471,1
703907858,0.81658685,1
1456839179,0.8126457,1
1454897491,0.8111432,1
960841355,0.8105101,1
776562687,0.8101385,1
585608636,0.8093579,1
650904759,0.8057698,1
1125158574,0.8046331,1
964454380,0.8010333,1
1303652009,0.80032516,1
1222748992,0.7977534,1
1234207214,0.7962739,1
1249442553,0.79542077,1
985463211,0.79500407,1
321500216,0.7941418,1
1229634178,0.7937241,1
698013750,0.7922644,1
658350101,0.7916161,1
1098486448,0.7909533,1
469357652,0.78918153,1
990418460,0.7848056,1
1027649404,0.7833455,1
1440838176,0.7823565,1
823107219,0.7812758,1
275046043,0.780798,1
998643975,0.780772,1
659587021,0.78050447,1
636964898,0.7788112,1
318751233,0.77800655,1
1233370816,0.7729445,1
779679442,0.7720896,1
259309251,0.77189624,1
831739592,0.77167726,1
464422087,0.7716296,1
1083297421,0.77137315,1
484136978,0.7699815,1
916274165,0.7694005,1
496272333,0.7667892,1
614615235,0.76534164,1
571851534,0.7624463,1
513773510,0.76217026,1
1332194712,0.7598832,1
1582619617,0.75932246,1
440298764,0.75917757,1
1346661987,0.758402,1
745487516,0.7583859,1
1000685202,0.7569138,1
358548333,0.75666726,1
1136719846,0.75633204,1
1095899797,0.75416356,1
930975240,0.752967,1
524867394,0.75174177,1
355522005,0.7503248,1
447990093,0.749068,1
1115105873,0.7478245,1
1339359438,0.747029,1
946326608,0.7461137,1
1071358676,0.74579555,1
306285953,0.7450023,1
491664360,0.74496686,1
1139770606,0.74472946,1
466558635,0.7443132,1
850217049,0.7421671,1
878976935,0.74138504,1
266616403,0.73850113,1
823297125,0.73696584,1
1125932548,0.7366303,1
1351782779,0.73537475,1
596633902,0.73522985,1
1391269212,0.73423076,1
715432741,0.73415256,1
892102199,0.7320656,1
608525679,0.7318935,1
582110692,0.72895753,1
1235133605,0.72826606,1
569254088,0.72794336,1
771920658,0.72653973,1
473756828,0.72559094,1
894415665,0.7244993,1
1052769493,0.7243718,1
462250979,0.7230219,1
444892953,0.7218945,1
278188904,0.72154343,1
885898006,0.72117156,1
592537298,0.72107595,1
894719337,0.7195699,1
715237805,0.7191442,1
479408826,0.7172167,1
1127528923,0.7165991,1
483537514,0.7164753,1
631590322,0.71559113,1
644362477,0.7153048,1
460817670,0.71521556,1
966379219,0.7122037,1
800100116,0.7120246,1
779846086,0.71190226,1
1081034126,0.7110148,1
597674785,0.70938486,1
1051386142,0.70912576,1
1098369838,0.7086759,1
1242851842,0.70769787,1
853893960,0.7074331,1
935575407,0.7062475,1
315375723,0.70569265,1
1180151414,0.7041594,1
579587346,0.703045,1
1013406306,0.702037,1
508442325,0.70163864,1
432245359,0.70097697,1
1024450309,0.7005991,1
509057536,0.6999814,1
1219717993,0.699028,1
249952495,0.69880944,1
1144780108,0.69833106,1
1367858820,0.6974984,1
1168793901,0.69746757,1
1319687802,0.69709057,1
934123798,0.6967119,1
1043751987,0.6950067,1
809215633,0.690649,1
770604839,0.6903567,1
272392952,0.68945414,1
720715874,0.68939674,1
1336894717,0.68756396,1
1253889577,0.6858288,1
1472402469,0.68549556,1
1021569327,0.6846879,1
1109000125,0.68422055,1
280104990,0.68386453,1
654154538,0.6837524,1
655087128,0.68312436,1
752506161,0.68251246,1
1246638651,0.68225735,1
725911849,0.6816851,1
650007395,0.6813363,1
973186813,0.6811122,1
735237111,0.6791343,1
1095364151,0.6771974,1
710633266,0.67617714,1
976745944,0.67585653,1
1227525709,0.6758024,1
723680938,0.67390794,1
1227062693,0.67331135,1
554017367,0.6719464,1
1054965691,0.67017627,1
889236316,0.6684136,1
731049200,0.6684058,1
1350587874,0.6632697,1
851521280,0.66067636,1
700219427,0.6597757,1
298332019,0.6593986,1
265802677,0.65925515,1
749788536,0.6584059,1
595687674,0.6556101,1
516013833,0.655246,1
333707698,0.6550456,1
1352229749,0.65413576,1
1208463673,0.65277356,1
697865338,0.65235466,1
1077262339,0.65219986,1
642845444,0.6516701,1
1332032090,0.65131277,1
1199448353,0.6504489,1
308198538,0.64953667,1
453619699,0.6486183,1
1133114549,0.6475815,1
1062991461,0.6470818,1
1128888500,0.64659107,1
469068420,0.64322,1
840658576,0.6426213,1
1095641786,0.64259076,1
635099205,0.64258,1
899339334,0.64250064,1
257555651,0.6422056,1
267846022,0.64208955,1
495599069,0.64197093,1
969189970,0.63903105,1
810725082,0.6370366,1
355560433,0.636139,1
634031260,0.6352303,1
947228788,0.63519764,1
1112472330,0.63504374,1
1089552153,0.6348174,1
999222431,0.6341339,1
1163686892,0.6331412,1
1058531312,0.6327146,1
1337134428,0.6323654,1
457966219,0.6321984,1
687052369,0.63090163,1
289739894,0.63009995,1
1207471134,0.62994957,1
266134787,0.6296406,1
273950532,0.62949026,1
983783701,0.62530315,1
1232934640,0.6247252,1
951573711,0.6245337,1
597221838,0.62345314,1
1306743392,0.62254316,1
961480196,0.6220411,1
1068600863,0.62185556,1
633697399,0.61999065,1
1074243671,0.6198949,1
1019193581,0.61966443,1
1198655344,0.6194478,1
1092620488,0.6182639,1
504139187,0.6176616,1
566624781,0.61761945,1
1167667612,0.6174248,1
1012530086,0.6171892,1
800143506,0.6168277,1
598687375,0.61626977,1
650835331,0.6161235,1
856072002,0.61451983,1
556990962,0.6136983,1
747296112,0.6135959,1
1028072454,0.61270064,1
782979247,0.6123238,1
713051240,0.6109289,1
1070520236,0.609664,1
260991024,0.6091848,1
1101717337,0.6083323,1
294967894,0.60791945,1
576147302,0.60789967,1
1134531821,0.6071569,1
1164497253,0.60582906,1
679375635,0.6055559,1
994305474,0.6052834,1
860335831,0.6046792,1
296733526,0.604628,1
1187443177,0.6045088,1
268237057,0.6029724,1
865381576,0.6028883,1
1084388696,0.60257584,1
796934351,0.6022459,1
983005783,0.6010929,1
1462884465,0.60017264,1
738415924,0.5993769,1
850519919,0.59890145,1
466571180,0.5981156,1
1470697869,0.5974883,1
934566173,0.5973008,1
875428889,0.59723777,1
672560961,0.59622943,1
634842578,0.59573257,1
341405363,0.59568,1
1060827347,0.5954414,1
1102091019,0.594597,1
452460225,0.5937694,1
767157937,0.59295565,1
712351426,0.5927684,1
459485147,0.59191036,1
1502389566,0.5905378,1
553804052,0.5903935,1
462992579,0.58993995,1
1243960120,0.589692,1
758167783,0.5888075,1
310450380,0.5873573,1
580664335,0.5869896,1
264258377,0.5866768,1
1153365522,0.5865802,1
461302053,0.58656996,1
1253836118,0.5863076,1
765803467,0.58627003,1
1209176750,0.58515346,1
939134102,0.5851329,1
530149356,0.58508456,1
1044843484,0.58448595,1
715968097,0.5832635,1
925584618,0.5827528,1
661716489,0.5819511,1
999724174,0.58133924,1
586766069,0.5807193,1
1326891384,0.5807054,1
816668413,0.5799946,1
1233928922,0.57884187,1
490961054,0.5782182,1
589454522,0.5778802,1
1028414410,0.5776264,1
1248323557,0.5773946,1
577144939,0.5773619,1
889981843,0.57721835,1
504583612,0.5769255,1
620115832,0.5761083,1
714961049,0.5756847,1
746018355,0.5753212,1
285535356,0.57524645,1
1129172992,0.5747462,1
990758222,0.5745208,1
663202523,0.5741506,1
510040451,0.57412237,1
1439189948,0.5740608,1
549628251,0.5738714,1
1330071299,0.57346636,1
686530506,0.5727498,1
349336325,0.5719468,1
727109026,0.5709829,1
550719603,0.570737,1
565274026,0.5702025,1
474295395,0.56948,1
1122619694,0.5686245,1
255430410,0.56837696,1
345650089,0.56721264,1
498962460,0.5664984,1
701724786,0.5664053,1
551646651,0.56638944,1
980219319,0.56565344,1
355984653,0.565489,1
431718748,0.56529456,1
1009175226,0.56418073,1
818453525,0.5628577,1
943855260,0.56237805,1
1462254959,0.56143653,1
759217496,0.5612688,1
1050418035,0.5611643,1
283272360,0.5611464,1
966182242,0.56070065,1
618086048,0.560351,1
861519361,0.55956376,1
1241384767,0.5592584,1
1170738723,0.5588976,1
832508322,0.55880564,1
457646218,0.55877584,1
456161423,0.5586038,1
1159145871,0.5585118,1
1006445423,0.5576514,1
750344678,0.5569055,1
1198753500,0.5567065,1
891071377,0.55630237,1
293245719,0.55622655,1
316983115,0.5559578,1
491667281,0.5559107,1
825106148,0.55521077,1
1015004577,0.55458254,1
689201530,0.55425036,1
928847010,0.554051,1
1485681098,0.55352527,1
1072088891,0.5532811,1
703546874,0.5523082,1
1009487277,0.5522509,1
632353937,0.5522004,1
1093623821,0.5520666,1
1292054930,0.55198836,1
330572411,0.54986125,1
1211026763,0.5498126,1
597573786,0.5492553,1
1306282127,0.5489436,1
985241289,0.5488132,1
1197150353,0.54821235,1
667292347,0.54773676,1
1053950692,0.54759353,1
677541223,0.5470692,1
696318775,0.5469868,1
1240390264,0.5464243,1
1437792745,0.54601085,1
1153339270,0.5458938,1
276120401,0.5456695,1
892732799,0.54562116,1
1384295050,0.54522663,1
843005073,0.54501885,1
1462042080,0.5438052,1
1460168078,0.5436268,1
1152220856,0.5435905,1
1315620216,0.54354966,1
1215010037,0.54270333,1
604738870,0.54254407,1
587789163,0.5422459,1
1092671538,0.5421873,1
348536681,0.5417607,1
458336545,0.54158247,1
608358163,0.5408737,1
1049967128,0.54019034,1
875839830,0.540166,1
513476046,0.53924334,1
1232256491,0.53883845,1
1315465245,0.5384051,1
1333333623,0.53807366,1
338529923,0.5380446,1
1115831127,0.53791565,1
1205141623,0.5376136,1
345173213,0.537172,1
602615158,0.53693193,1
311680734,0.53683215,1
303287772,0.53644013,1
1342775050,0.5354425,1
1214400590,0.53520936,1
662212836,0.53451884,1
703610974,0.53350705,1
865364445,0.5332176,1
1177959008,0.53311676,1
954626581,0.5329683,1
625716189,0.5328969,1
892741629,0.53274494,1
898779699,0.532736,1
731338278,0.5327022,1
1469185944,0.53229374,1
1453460903,0.5317897,1
592546845,0.53133875,1
555980634,0.5308026,1
787957100,0.53029376,1
1095585919,0.5302247,1
1219076232,0.5299657,1
845375062,0.52994096,1
249465047,0.52949363,1
596868651,0.5294591,1
1437893889,0.52937484,1
669008398,0.5292772,1
1331153463,0.52880645,1
566422987,0.5287602,1
645208867,0.5276535,1
1330362572,0.5276071,1
669313377,0.5266641,1
362176960,0.52558243,1
988549189,0.5249822,1
1038994808,0.52428126,1
342896067,0.5235121,1
1291643042,0.52257925,1
804186438,0.52180326,1
869880009,0.52175295,1
873479182,0.5215242,1
805659346,0.52145845,1
1451756090,0.52140534,1
264192451,0.52136207,1
1056256643,0.52058595,1
1141265102,0.51830024,1
1548033591,0.5182959,1
597643863,0.51824605,1
869308479,0.5178273,1
264318540,0.51774454,1
470331951,0.51736003,1
1211276542,0.51723343,1
591820934,0.5171503,1
597162034,0.51650536,1
830944397,0.5160919,1
625762210,0.51527077,1
451705509,0.51520777,1
880972654,0.5149192,1
1189593431,0.5141982,1
1144169714,0.51380754,1
886610792,0.51365954,1
1070087118,0.51235473,1
1001840875,0.51231927,1
298415666,0.5121763,1
854527480,0.51114607,1
1047207496,0.5108827,1
852048250,0.5104052,1
562206049,0.5103788,1
491982688,0.5100716,1
963954976,0.5091437,1
701690148,0.50873417,1
1176700721,0.50783235,1
449351352,0.50738317,1
459949982,0.50719273,1
1389064552,0.5071565,1
768052099,0.5069951,1
620508762,0.5067374,1
954872346,0.5063552,1
1069408602,0.5058332,1
788587051,0.5053216,1
1049679792,0.5053188,1
687004829,0.50511736,1
1166724663,0.50429523,1
514647544,0.5039399,1
437038490,0.5037196,1
1045599524,0.50353223,1
774211006,0.5021841,1
719384589,0.50205874,1
1110212315,0.50182366,1
1335300460,0.5016397,1
1108679979,0.50046504,1
338849343,0.50003237,1
1066820644,0.50001806,1
786774441,0.49976322,1
506282515,0.4995211,1
1345838714,0.49859387,1
1277247816,0.49825874,1
626519121,0.4982262,1
250371967,0.49710074,1
941964256,0.49658096,1
505032546,0.49627018,1
317182492,0.49596074,1
1100822228,0.49565336,1
1236726991,0.4953782,1
884559505,0.495304,1
281788949,0.49530378,1
340547453,0.49530345,1
1444463310,0.49529615,1
1355386837,0.4952949,1
620383766,0.49483758,1
796692821,0.4947318,1
732815780,0.49432784,1
665600437,0.49430192,1
853474633,0.49386942,1
441307350,0.49362808,1
599460264,0.49280873,1
708598238,0.49257216,1
1069582898,0.49244967,1
710224947,0.49243915,1
1145622203,0.4905798,1
1358802227,0.49009266,1
1327056491,0.4895379,1
324040923,0.48793688,1
291325330,0.48782736,1
264730505,0.48766536,1
1391064796,0.48720735,1
511379532,0.48613995,1
675940553,0.48579934,1
1044855158,0.4857844,1
703407438,0.48511532,1
601334343,0.4849713,1
1316033641,0.48422956,1
995492428,0.48405036,1
1159611218,0.48354733,1
440775341,0.48330566,1
856016502,0.4831592,1
273185525,0.48275444,1
628746745,0.48273122,1
1327932710,0.48263848,1
649178938,0.4822339,1
1016479090,0.4820779,1
1232592317,0.48114,1
257381577,0.4810937,1
990090867,0.4808303,1
1092099205,0.48077542,1
267431649,0.48073107,1
1337312225,0.48044816,1
1318898141,0.48006856,1
612018883,0.4799816,1
678291644,0.47982365,1
287832706,0.4790921,1
1072785418,0.4790489,1
1062446840,0.4789955,1
548156146,0.47896478,1
596386387,0.47889736,1
462784371,0.4786199,1
1009196883,0.478514,1
1246252723,0.4783201,1
632363783,0.4775917,1
800681492,0.4775843,1
1053920359,0.47741365,1
934030159,0.47732562,1
571712968,0.4770775,1
803420561,0.4770737,1
748375210,0.47675887,1
1353475636,0.47673878,1
625320415,0.4767134,1
1066780610,0.4762786,1
767906897,0.47576723,1
1034290140,0.47525254,1
1190161896,0.47514427,1
781747877,0.47471455,1
728243111,0.47419384,1
789276429,0.47375914,1
1113845766,0.47374722,1
1076403182,0.4737368,1
478427371,0.4732891,1
1341549803,0.4732183,1
563871562,0.47307774,1
1054893129,0.47291896,1
892732440,0.47289643,1
523708441,0.47267875,1
681999477,0.47227862,1
431852062,0.4721117,1
817609833,0.47207224,1
818151022,0.47138196,1
589442054,0.47075292,1
1049959537,0.47044924,1
1330151812,0.47018468,1
269638717,0.46996963,1
1459709144,0.46983716,1
606774623,0.46979055,1
1218882397,0.4697343,1
1486993569,0.46914563,1
604732670,0.46904692,1
877336444,0.46893957,1
457965126,0.4686569,1
829431669,0.46848023,1
462655729,0.46838677,1
1459342397,0.4683225,1
1041825619,0.4682558,1
1004641063,0.46825534,1
516347472,0.4678812,1
348737160,0.46785453,1
703349239,0.46762925,1
1153649647,0.46732798,1
594994060,0.46729985,1
974828108,0.46687648,1
1318294749,0.46658462,1
1527223130,0.46656844,1
909060369,0.46646193,1
918914710,0.46635336,1
714722722,0.4661441,1
1009893922,0.46610966,1
452229345,0.46610922,1
261316063,0.46575087,1
1224082967,0.46558815,1
1199166055,0.46556863,1
810702981,0.4653879,1
876172743,0.46533963,1
587486728,0.46528786,1
1456084821,0.46502373,1
1066714316,0.4649109,1
846933658,0.46477416,1
1472110760,0.46445101,1
835454649,0.46417692,1
1188428705,0.46409032,1
1327537739,0.46395165,1
730085687,0.4628684,1
967594039,0.46257246,1
1107139752,0.4625354,1
1063259250,0.46159327,1
602806448,0.4612743,1
452666178,0.4611227,1
767751423,0.46052477,1
1030962992,0.46049023,1
661778257,0.45991322,1
512269757,0.4597524,1
872868344,0.4596108,1
1539630715,0.4585681,1
935890891,0.4581858,1
280125340,0.45789272,1
466058061,0.45786467,1
1067342507,0.45694143,1
1023893441,0.45693618,1
1137753589,0.45693085,1
287220484,0.45670256,1
1224705112,0.45654657,1
1533262729,0.4564746,1
685630956,0.45637926,1
737882097,0.4563328,1
891432146,0.45620698,1
918123743,0.45607695,1
1111625350,0.4558132,1
503399561,0.455087,1
434562104,0.45503032,1
805005484,0.45501345,1
614285533,0.45494357,1
648465572,0.45475534,1
828614160,0.45430806,1
584174379,0.45416555,1
911891616,0.454134,1
759981913,0.45404634,1
971891993,0.45395124,1
253649892,0.4537879,1
1177242789,0.4537091,1
970712613,0.45369178,1
655175591,0.45369148,1
349423917,0.45364752,1
984057323,0.4536082,1
913237486,0.45316207,1
1117324094,0.4522696,1
502776912,0.45171627,1
