numero_de_cliente,probabilidad,predict
1392101964,0.9589852,1
620863409,0.9577626,1
1358960631,0.95623815,1
750995986,0.954822,1
1059634850,0.95377004,1
649245454,0.952202,1
1339242026,0.95053494,1
1487905519,0.9501586,1
841156083,0.9491863,1
809579246,0.94848984,1
601341926,0.94742966,1
962959594,0.946206,1
738296035,0.9449891,1
1248124471,0.94303703,1
1316054205,0.9425883,1
1160008957,0.9423908,1
1335300460,0.9420421,1
941964256,0.9420107,1
1166945637,0.9417964,1
1343877265,0.9413414,1
674992932,0.9412686,1
553430080,0.94120634,1
1318678995,0.9408519,1
750071927,0.94069815,1
1434654982,0.940197,1
578486583,0.9401414,1
1234344610,0.93976593,1
1351860960,0.9389749,1
601652670,0.93886554,1
988613006,0.9380771,1
1488309466,0.9378028,1
445927201,0.9374929,1
664813117,0.93606377,1
573677261,0.93542445,1
1136806413,0.9353925,1
1439243261,0.9351548,1
981039458,0.9349507,1
1306133792,0.93482196,1
687277058,0.93479395,1
705293114,0.9345027,1
1385860725,0.9343988,1
611214499,0.93429977,1
1039057234,0.93391645,1
491634096,0.9332794,1
1238400813,0.93213755,1
1112838274,0.9318279,1
847937495,0.9316651,1
1312544442,0.9316161,1
1030622786,0.9305207,1
583523361,0.93001336,1
1052434394,0.92975247,1
972040397,0.9290338,1
1324020180,0.92831665,1
918154811,0.92826307,1
891141317,0.9280895,1
957234453,0.9279825,1
1457658216,0.92782164,1
955133721,0.9277699,1
1197258278,0.9276277,1
1130924261,0.92744607,1
1127443671,0.927333,1
301200021,0.92659104,1
1306912872,0.92597425,1
1349644780,0.925788,1
941912624,0.92574817,1
970610589,0.92520875,1
869880009,0.9248381,1
1110680804,0.9242519,1
1053163517,0.923937,1
1321610378,0.92370224,1
1172426909,0.9234618,1
345831524,0.92342687,1
1163326848,0.9229365,1
598771321,0.92280704,1
309840199,0.92269516,1
757059437,0.92254174,1
831026080,0.92251015,1
871775608,0.922271,1
504998566,0.92209214,1
942968025,0.9220919,1
940175941,0.9219203,1
979859420,0.9218751,1
1327932710,0.92186284,1
931386992,0.92185694,1
1207492500,0.92180634,1
909497057,0.9216636,1
1032325045,0.9216275,1
886708367,0.92133814,1
1168492781,0.9213156,1
873972753,0.9211812,1
342839406,0.9209877,1
1019613711,0.92067516,1
975220022,0.92065376,1
1081565477,0.9204155,1
1005910136,0.9203829,1
815572252,0.92027766,1
1009946501,0.9201484,1
846796919,0.91997445,1
1250383239,0.9199392,1
862485650,0.91992426,1
620749642,0.9192812,1
1441915814,0.91913885,1
1353190640,0.9189444,1
1080903443,0.91892815,1
1093305562,0.9189155,1
634335147,0.91885686,1
546744638,0.9179866,1
1358193284,0.91788965,1
1192132311,0.91778004,1
1140273076,0.9177017,1
973441622,0.91759425,1
1306133066,0.9175885,1
1332810077,0.91748875,1
976894792,0.9172547,1
1040396247,0.9171196,1
601437973,0.91702473,1
789409880,0.9170137,1
1454016967,0.916833,1
723138511,0.9166912,1
553981559,0.9164602,1
846803119,0.916313,1
946784739,0.9161622,1
472123117,0.91582763,1
1356661094,0.91571945,1
708506351,0.9154269,1
608077829,0.9151648,1
528049862,0.91502833,1
445265534,0.9150231,1
714018758,0.91502297,1
995149088,0.9144896,1
948116460,0.91415775,1
614558130,0.9140011,1
285535356,0.9134976,1
1253900730,0.9134754,1
1462284275,0.91344607,1
951705710,0.91337794,1
908235781,0.9130038,1
688755508,0.9129455,1
317346873,0.91283214,1
283451319,0.91273654,1
865659869,0.91232246,1
818930033,0.91231936,1
1002539955,0.91226333,1
1177242789,0.91216713,1
435510885,0.912011,1
1051836903,0.91170365,1
1383737892,0.9116176,1
625762210,0.91138315,1
1109544670,0.9113557,1
1209226271,0.9112544,1
1131261111,0.9112162,1
614189119,0.9110251,1
1115105873,0.9109801,1
1127528923,0.91038287,1
1158858535,0.9103609,1
1353715056,0.9102994,1
909060369,0.9099811,1
491664360,0.90990657,1
1001879381,0.90928006,1
590219819,0.90891355,1
756482151,0.9088894,1
751764930,0.908448,1
997029956,0.9084064,1
1238491830,0.9082564,1
991891146,0.90785754,1
1168793901,0.9078026,1
1109000125,0.9075924,1
975787470,0.9075452,1
876301163,0.9075123,1
1010301071,0.90746534,1
1111625350,0.9074193,1
1208104654,0.9071544,1
1236373583,0.90683526,1
281788949,0.9068011,1
1356132877,0.90676826,1
847823805,0.9065122,1
1038027871,0.9063012,1
1445692349,0.9062422,1
536087879,0.90585625,1
892741629,0.9057728,1
1143925768,0.90516806,1
466058061,0.9051122,1
1457165448,0.9048665,1
324806143,0.90481824,1
342916998,0.9044769,1
777142167,0.9042908,1
1023878923,0.90406734,1
1463621103,0.9040184,1
723680938,0.90394086,1
1021569327,0.9039282,1
1151275140,0.90391505,1
1149939918,0.9037222,1
1158396031,0.9034977,1
473959203,0.9033839,1
1160169691,0.90321195,1
1455259644,0.9031336,1
786788224,0.90312505,1
1245085674,0.9029335,1
891540883,0.90288407,1
494585231,0.90283775,1
463248258,0.90267426,1
254111380,0.9026658,1
719919287,0.90255076,1
1232723444,0.9024558,1
1016397852,0.9024532,1
