numero_de_cliente,probabilidad,predict
698013750,0.9745677,1
1348083332,0.97181433,1
254907010,0.9671187,1
1458151719,0.96668214,1
345764726,0.9666658,1
786630854,0.96612376,1
1233370816,0.96438456,1
1382882160,0.9643718,1
1358812005,0.9629747,1
1488905496,0.9592575,1
1135779596,0.9591629,1
1152785170,0.9583018,1
985463211,0.9575822,1
1053489572,0.95637697,1
1070067212,0.9555815,1
1327182802,0.9539831,1
1224868836,0.9534857,1
796511591,0.951346,1
1113865895,0.9510184,1
1216464499,0.9493425,1
640659315,0.94512093,1
990609528,0.9447781,1
1323098521,0.94396245,1
706621333,0.94350785,1
608525679,0.9427795,1
894415665,0.9420133,1
661551749,0.94196683,1
973594039,0.9414761,1
864867586,0.94064933,1
259309251,0.9391487,1
1198560681,0.9387161,1
552491803,0.9386591,1
1127869052,0.9373839,1
808609243,0.935693,1
777470119,0.9344555,1
961886397,0.93316674,1
889464941,0.9303061,1
892102199,0.9300449,1
1547273547,0.9295733,1
1356773835,0.92927027,1
687052369,0.9286802,1
311680734,0.9279731,1
258808387,0.9266698,1
902482861,0.9263335,1
1112973262,0.92591673,1
1250169634,0.92578715,1
1202349394,0.9251663,1
653678763,0.9236065,1
823297125,0.92350066,1
1201785516,0.9226369,1
1113578268,0.92238474,1
273908670,0.92227167,1
690003736,0.92220306,1
1000849728,0.921926,1
604559032,0.92132133,1
845233653,0.92069465,1
478620847,0.92068017,1
1235133605,0.9203173,1
992045390,0.9201587,1
519484867,0.9198015,1
571851534,0.918512,1
334778486,0.91827047,1
781851942,0.9180653,1
1198503149,0.9168481,1
888232760,0.9167695,1
320600734,0.91384375,1
744058434,0.9135492,1
1006693084,0.9129999,1
1062593134,0.9122507,1
1463106088,0.9121767,1
280104990,0.9100101,1
270699224,0.9093763,1
658350101,0.9092784,1
456161423,0.90754396,1
306285953,0.9068015,1
654154538,0.9067075,1
1161230412,0.90650946,1
721189607,0.90623116,1
817861209,0.90495116,1
994389411,0.90342873,1
349336325,0.90255713,1
1192098835,0.9023993,1
585683751,0.90192366,1
1243596721,0.9007424,1
710322376,0.9007181,1
563717249,0.9002869,1
279850258,0.9001809,1
