mes,grupo,modelo_id,ganancia_test
202106,rolling_01,rolling_01_seed1,369600000.0
202106,rolling_01,rolling_01_seed2,374400000.0
202106,rolling_01,rolling_01_seed3,364800000.0
202106,rolling_01,rolling_01_seed4,372000000.0
202106,rolling_01,rolling_01_seed5,363200000.0
202106,rolling_01,rolling_01_seed6,371200000.0
202106,rolling_01,rolling_01_seed7,366400000.0
202106,rolling_01,rolling_01_seed8,368800000.0
202106,rolling_01,rolling_01_seed9,380000000.0
202106,rolling_01,rolling_01_seed10,373600000.0
202106,rolling_02,rolling_02_seed1,359200000.0
202106,rolling_02,rolling_02_seed2,381600000.0
202106,rolling_02,rolling_02_seed3,374400000.0
202106,rolling_02,rolling_02_seed4,373600000.0
202106,rolling_02,rolling_02_seed5,367200000.0
202106,rolling_02,rolling_02_seed6,378400000.0
202106,rolling_02,rolling_02_seed7,374400000.0
202106,rolling_02,rolling_02_seed8,368800000.0
202106,rolling_02,rolling_02_seed9,377600000.0
202106,rolling_02,rolling_02_seed10,364000000.0
202106,rolling_03,rolling_03_seed1,360800000.0
202106,rolling_03,rolling_03_seed2,360800000.0
202106,rolling_03,rolling_03_seed3,357600000.0
202106,rolling_03,rolling_03_seed4,360000000.0
202106,rolling_03,rolling_03_seed5,369600000.0
202106,rolling_03,rolling_03_seed6,371200000.0
202106,rolling_03,rolling_03_seed7,373600000.0
202106,rolling_03,rolling_03_seed8,377600000.0
202106,rolling_03,rolling_03_seed9,360000000.0
202106,rolling_03,rolling_03_seed10,364000000.0
202106,rolling_04,rolling_04_seed1,328000000.0
202106,rolling_04,rolling_04_seed2,314400000.0
202106,rolling_04,rolling_04_seed3,320800000.0
202106,rolling_04,rolling_04_seed4,308800000.0
202106,rolling_04,rolling_04_seed5,302400000.0
202106,rolling_04,rolling_04_seed6,329600000.0
202106,rolling_04,rolling_04_seed7,325600000.0
202106,rolling_04,rolling_04_seed8,326400000.0
202106,rolling_04,rolling_04_seed9,312800000.0
202106,rolling_04,rolling_04_seed10,316800000.0
202106,rolling_05,rolling_05_seed1,328800000.0
202106,rolling_05,rolling_05_seed2,318400000.0
202106,rolling_05,rolling_05_seed3,356000000.0
202106,rolling_05,rolling_05_seed4,332000000.0
202106,rolling_05,rolling_05_seed5,340000000.0
202106,rolling_05,rolling_05_seed6,328000000.0
202106,rolling_05,rolling_05_seed7,344800000.0
202106,rolling_05,rolling_05_seed8,342400000.0
202106,rolling_05,rolling_05_seed9,323200000.0
202106,rolling_05,rolling_05_seed10,339200000.0
202106,rolling_06,rolling_06_seed1,366400000.0
202106,rolling_06,rolling_06_seed2,360800000.0
202106,rolling_06,rolling_06_seed3,369600000.0
202106,rolling_06,rolling_06_seed4,360800000.0
202106,rolling_06,rolling_06_seed5,360000000.0
202106,rolling_06,rolling_06_seed6,379200000.0
202106,rolling_06,rolling_06_seed7,355200000.0
202106,rolling_06,rolling_06_seed8,359200000.0
202106,rolling_06,rolling_06_seed9,363200000.0
202106,rolling_06,rolling_06_seed10,362400000.0
202106,rolling_07,rolling_07_seed1,346400000.0
202106,rolling_07,rolling_07_seed2,340800000.0
202106,rolling_07,rolling_07_seed3,337600000.0
202106,rolling_07,rolling_07_seed4,328000000.0
202106,rolling_07,rolling_07_seed5,331200000.0
202106,rolling_07,rolling_07_seed6,362400000.0
202106,rolling_07,rolling_07_seed7,339200000.0
202106,rolling_07,rolling_07_seed8,328800000.0
202106,rolling_07,rolling_07_seed9,343200000.0
202106,rolling_07,rolling_07_seed10,340000000.0
202106,seasonal_summer,seasonal_summer_seed1,360000000.0
202106,seasonal_summer,seasonal_summer_seed2,368800000.0
202106,seasonal_summer,seasonal_summer_seed3,364800000.0
202106,seasonal_summer,seasonal_summer_seed4,369600000.0
202106,seasonal_summer,seasonal_summer_seed5,368800000.0
202106,seasonal_summer,seasonal_summer_seed6,368000000.0
202106,seasonal_summer,seasonal_summer_seed7,371200000.0
202106,seasonal_summer,seasonal_summer_seed8,376000000.0
202106,seasonal_summer,seasonal_summer_seed9,367200000.0
202106,seasonal_summer,seasonal_summer_seed10,367200000.0
202106,seasonal_autumn,seasonal_autumn_seed1,364800000.0
202106,seasonal_autumn,seasonal_autumn_seed2,343200000.0
202106,seasonal_autumn,seasonal_autumn_seed3,368800000.0
202106,seasonal_autumn,seasonal_autumn_seed4,348000000.0
202106,seasonal_autumn,seasonal_autumn_seed5,349600000.0
202106,seasonal_autumn,seasonal_autumn_seed6,360800000.0
202106,seasonal_autumn,seasonal_autumn_seed7,363200000.0
202106,seasonal_autumn,seasonal_autumn_seed8,363200000.0
202106,seasonal_autumn,seasonal_autumn_seed9,341600000.0
202106,seasonal_autumn,seasonal_autumn_seed10,360000000.0
202106,seasonal_winter,seasonal_winter_seed1,364800000.0
202106,seasonal_winter,seasonal_winter_seed2,356800000.0
202106,seasonal_winter,seasonal_winter_seed3,365600000.0
202106,seasonal_winter,seasonal_winter_seed4,367200000.0
202106,seasonal_winter,seasonal_winter_seed5,361600000.0
202106,seasonal_winter,seasonal_winter_seed6,360000000.0
202106,seasonal_winter,seasonal_winter_seed7,356000000.0
202106,seasonal_winter,seasonal_winter_seed8,369600000.0
202106,seasonal_winter,seasonal_winter_seed9,366400000.0
202106,seasonal_winter,seasonal_winter_seed10,360000000.0
202106,seasonal_spring,seasonal_spring_seed1,348800000.0
202106,seasonal_spring,seasonal_spring_seed2,351200000.0
202106,seasonal_spring,seasonal_spring_seed3,358400000.0
202106,seasonal_spring,seasonal_spring_seed4,350400000.0
202106,seasonal_spring,seasonal_spring_seed5,350400000.0
202106,seasonal_spring,seasonal_spring_seed6,356000000.0
202106,seasonal_spring,seasonal_spring_seed7,356800000.0
202106,seasonal_spring,seasonal_spring_seed8,346400000.0
202106,seasonal_spring,seasonal_spring_seed9,341600000.0
202106,seasonal_spring,seasonal_spring_seed10,348000000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed1,361600000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed2,343200000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed3,355200000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed4,361600000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed5,354400000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed6,358400000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed7,353600000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed8,364000000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed9,370400000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed10,368000000.0
202106,seasonal_q1,seasonal_q1_seed1,364800000.0
202106,seasonal_q1,seasonal_q1_seed2,360000000.0
202106,seasonal_q1,seasonal_q1_seed3,360800000.0
202106,seasonal_q1,seasonal_q1_seed4,364800000.0
202106,seasonal_q1,seasonal_q1_seed5,354400000.0
202106,seasonal_q1,seasonal_q1_seed6,358400000.0
202106,seasonal_q1,seasonal_q1_seed7,368000000.0
202106,seasonal_q1,seasonal_q1_seed8,360000000.0
202106,seasonal_q1,seasonal_q1_seed9,360800000.0
202106,seasonal_q1,seasonal_q1_seed10,358400000.0
202106,seasonal_q2,seasonal_q2_seed1,378400000.0
202106,seasonal_q2,seasonal_q2_seed2,371200000.0
202106,seasonal_q2,seasonal_q2_seed3,368800000.0
202106,seasonal_q2,seasonal_q2_seed4,365600000.0
202106,seasonal_q2,seasonal_q2_seed5,364000000.0
202106,seasonal_q2,seasonal_q2_seed6,365600000.0
202106,seasonal_q2,seasonal_q2_seed7,365600000.0
202106,seasonal_q2,seasonal_q2_seed8,362400000.0
202106,seasonal_q2,seasonal_q2_seed9,359200000.0
202106,seasonal_q2,seasonal_q2_seed10,364800000.0
202106,mixed_recent_01,mixed_recent_01_seed1,326400000.0
202106,mixed_recent_01,mixed_recent_01_seed2,324000000.0
202106,mixed_recent_01,mixed_recent_01_seed3,337600000.0
202106,mixed_recent_01,mixed_recent_01_seed4,321600000.0
202106,mixed_recent_01,mixed_recent_01_seed5,336800000.0
202106,mixed_recent_01,mixed_recent_01_seed6,344000000.0
202106,mixed_recent_01,mixed_recent_01_seed7,350400000.0
202106,mixed_recent_01,mixed_recent_01_seed8,326400000.0
202106,mixed_recent_01,mixed_recent_01_seed9,331200000.0
202106,mixed_recent_01,mixed_recent_01_seed10,348000000.0
202106,mixed_recent_02,mixed_recent_02_seed1,332000000.0
202106,mixed_recent_02,mixed_recent_02_seed2,328800000.0
202106,mixed_recent_02,mixed_recent_02_seed3,325600000.0
202106,mixed_recent_02,mixed_recent_02_seed4,341600000.0
202106,mixed_recent_02,mixed_recent_02_seed5,320800000.0
202106,mixed_recent_02,mixed_recent_02_seed6,327200000.0
202106,mixed_recent_02,mixed_recent_02_seed7,339200000.0
202106,mixed_recent_02,mixed_recent_02_seed8,316800000.0
202106,mixed_recent_02,mixed_recent_02_seed9,348000000.0
202106,mixed_recent_02,mixed_recent_02_seed10,333600000.0
202106,mixed_early_01,mixed_early_01_seed1,364800000.0
202106,mixed_early_01,mixed_early_01_seed2,368000000.0
202106,mixed_early_01,mixed_early_01_seed3,366400000.0
202106,mixed_early_01,mixed_early_01_seed4,368800000.0
202106,mixed_early_01,mixed_early_01_seed5,374400000.0
202106,mixed_early_01,mixed_early_01_seed6,367200000.0
202106,mixed_early_01,mixed_early_01_seed7,371200000.0
202106,mixed_early_01,mixed_early_01_seed8,369600000.0
202106,mixed_early_01,mixed_early_01_seed9,373600000.0
202106,mixed_early_01,mixed_early_01_seed10,352800000.0
202106,mixed_early_02,mixed_early_02_seed1,370400000.0
202106,mixed_early_02,mixed_early_02_seed2,355200000.0
202106,mixed_early_02,mixed_early_02_seed3,364000000.0
202106,mixed_early_02,mixed_early_02_seed4,352800000.0
202106,mixed_early_02,mixed_early_02_seed5,370400000.0
202106,mixed_early_02,mixed_early_02_seed6,374400000.0
202106,mixed_early_02,mixed_early_02_seed7,372800000.0
202106,mixed_early_02,mixed_early_02_seed8,377600000.0
202106,mixed_early_02,mixed_early_02_seed9,361600000.0
202106,mixed_early_02,mixed_early_02_seed10,372000000.0
202106,mixed_transition,mixed_transition_seed1,346400000.0
202106,mixed_transition,mixed_transition_seed2,320000000.0
202106,mixed_transition,mixed_transition_seed3,327200000.0
202106,mixed_transition,mixed_transition_seed4,326400000.0
202106,mixed_transition,mixed_transition_seed5,322400000.0
202106,mixed_transition,mixed_transition_seed6,328000000.0
202106,mixed_transition,mixed_transition_seed7,340000000.0
202106,mixed_transition,mixed_transition_seed8,318400000.0
202106,mixed_transition,mixed_transition_seed9,347200000.0
202106,mixed_transition,mixed_transition_seed10,328000000.0
202106,mixed_full_year,mixed_full_year_seed1,316000000.0
202106,mixed_full_year,mixed_full_year_seed2,324000000.0
202106,mixed_full_year,mixed_full_year_seed3,322400000.0
202106,mixed_full_year,mixed_full_year_seed4,336800000.0
202106,mixed_full_year,mixed_full_year_seed5,339200000.0
202106,mixed_full_year,mixed_full_year_seed6,312000000.0
202106,mixed_full_year,mixed_full_year_seed7,323200000.0
202106,mixed_full_year,mixed_full_year_seed8,320800000.0
202106,mixed_full_year,mixed_full_year_seed9,324800000.0
202106,mixed_full_year,mixed_full_year_seed10,324000000.0
202106,GLOBAL,ensamble_global,392000000.0
202106,GRUPOS,ensamble_grupos,392000000.0
